,Domestic,Commercial,Public
167036,6890.0,750.0,600.0
167037,6124.0,4700.0,600.0
167038,5614.0,750.0,600.0
167039,4595.0,0.0,600.0
167040,3723.0,0.0,600.0
167041,3937.0,750.0,600.0
167042,4104.0,0.0,600.0
167043,4047.0,1500.0,0.0
167044,3750.0,0.0,0.0
167045,4021.0,0.0,0.0
167046,4507.0,0.0,0.0
167047,3510.0,2600.0,0.0
167048,3425.0,4100.0,0.0
167049,3435.0,5050.0,0.0
167050,3300.0,4450.0,0.0
167051,3660.0,5050.0,0.0
167052,3470.0,6000.0,0.0
167053,3720.0,3150.0,0.0
167054,3250.0,6500.0,0.0
167055,3290.0,3150.0,0.0
167056,3090.0,5900.0,0.0
167057,4146.0,3700.0,0.0
167058,6528.0,5450.0,600.0
167059,7384.0,3750.0,600.0
167060,7107.0,4500.0,600.0
167061,6053.0,2250.0,600.0
167062,5711.0,0.0,600.0
167063,4764.0,0.0,600.0
167064,4166.0,200.0,600.0
167065,4074.0,0.0,600.0
167066,3882.0,750.0,600.0
167067,3652.0,0.0,0.0
167068,4356.0,0.0,0.0
167069,3618.0,0.0,0.0
167070,4010.0,1500.0,0.0
167071,3345.0,5050.0,0.0
167072,3345.0,3000.0,0.0
167073,3445.0,4450.0,0.0
167074,3265.0,2950.0,0.0
167075,3575.0,5750.0,0.0
167076,3185.0,3900.0,0.0
167077,3410.0,5800.0,0.0
167078,3760.0,6500.0,0.0
167079,3440.0,3150.0,0.0
167080,3155.0,5250.0,0.0
167081,4650.0,5400.0,0.0
167082,7039.0,4500.0,600.0
167083,7067.0,3000.0,600.0
167084,6959.0,950.0,600.0
167085,5856.0,750.0,600.0
167086,5743.0,0.0,600.0
167087,4805.0,0.0,600.0
167088,4196.0,750.0,600.0
167089,3782.0,0.0,600.0
167090,4238.0,0.0,600.0
167091,3683.0,0.0,0.0
167092,4191.0,0.0,0.0
167093,3798.0,0.0,0.0
167094,4204.0,0.0,0.0
167095,3280.0,1500.0,0.0
167096,3700.0,5050.0,0.0
167097,3305.0,4450.0,0.0
167098,3585.0,5750.0,0.0
167099,3240.0,4250.0,0.0
167100,3675.0,3900.0,0.0
167101,3770.0,2250.0,0.0
167102,3010.0,5700.0,0.0
167103,3225.0,6900.0,0.0
167104,3560.0,4500.0,0.0
167105,4293.0,5900.0,0.0
167106,7229.0,3400.0,600.0
167107,6535.0,6400.0,600.0
167108,7316.0,2450.0,600.0
167109,5722.0,750.0,600.0
167110,5314.0,2250.0,600.0
167111,4963.0,0.0,600.0
167112,4502.0,0.0,600.0
167113,3599.0,0.0,600.0
167114,3736.0,0.0,600.0
167115,3698.0,0.0,0.0
167116,3939.0,0.0,0.0
167117,4168.0,0.0,0.0
167118,4136.0,750.0,0.0
167119,3325.0,2600.0,0.0
167120,3045.0,3750.0,0.0
167121,3465.0,7250.0,0.0
167122,3910.0,5800.0,0.0
167123,3215.0,4800.0,0.0
167124,3355.0,3300.0,0.0
167125,3395.0,5400.0,0.0
167126,3580.0,5400.0,0.0
167127,3430.0,3700.0,0.0
167128,3385.0,3650.0,0.0
167129,4108.0,4800.0,0.0
167130,6996.0,2650.0,600.0
167131,7266.0,3000.0,600.0
167132,6958.0,3750.0,600.0
167133,5966.0,2450.0,600.0
167134,5209.0,0.0,600.0
167135,4902.0,0.0,600.0
167136,4170.0,750.0,600.0
167137,3849.0,0.0,600.0
167138,3990.0,0.0,600.0
167139,4278.0,0.0,0.0
167140,4164.0,0.0,0.0
167141,4164.0,350.0,0.0
167142,4147.0,0.0,0.0
167143,3330.0,2250.0,0.0
167144,3735.0,3300.0,0.0
167145,3585.0,2600.0,0.0
167146,3650.0,5200.0,0.0
167147,3480.0,4900.0,0.0
167148,3635.0,3350.0,0.0
167149,3655.0,4500.0,0.0
167150,3375.0,4650.0,0.0
167151,3435.0,6300.0,0.0
167152,3830.0,5000.0,0.0
167153,4598.0,4100.0,0.0
167154,6796.0,2050.0,600.0
167155,6864.0,4300.0,600.0
167156,7056.0,3000.0,600.0
167157,5999.0,2250.0,600.0
167158,5709.0,0.0,600.0
167159,4674.0,750.0,600.0
167160,4069.0,0.0,600.0
167161,3892.0,0.0,600.0
167162,3659.0,750.0,600.0
167163,3882.0,750.0,0.0
167164,4233.0,0.0,0.0
167165,3815.0,0.0,0.0
167166,4013.0,0.0,0.0
167167,3510.0,1850.0,0.0
167168,3505.0,2600.0,0.0
167169,3470.0,3350.0,0.0
167170,3370.0,2250.0,0.0
167171,3440.0,4450.0,0.0
167172,3515.0,3000.0,0.0
167173,3210.0,2950.0,0.0
167174,3225.0,6500.0,0.0
167175,3415.0,6300.0,0.0
167176,3845.0,5050.0,0.0
167177,4575.0,3850.0,0.0
167178,6778.0,5050.0,600.0
167179,7140.0,3950.0,600.0
167180,6767.0,3750.0,600.0
167181,5806.0,750.0,600.0
167182,5692.0,0.0,600.0
167183,4997.0,0.0,600.0
167184,3954.0,750.0,600.0
167185,4090.0,750.0,600.0
167186,4092.0,750.0,600.0
167187,3979.0,0.0,0.0
167188,3819.0,750.0,0.0
167189,3725.0,750.0,0.0
167190,3936.0,1500.0,0.0
167191,3170.0,1100.0,0.0
167192,3470.0,4400.0,0.0
167193,3565.0,4600.0,0.0
167194,3540.0,4800.0,0.0
167195,3615.0,4300.0,0.0
167196,3575.0,5050.0,0.0
167197,3575.0,4100.0,0.0
167198,3510.0,6000.0,0.0
167199,3145.0,4450.0,0.0
167200,3375.0,1700.0,0.0
167201,4511.0,4100.0,0.0
167202,6869.0,2450.0,600.0
167203,7158.0,2800.0,600.0
167204,7084.0,2250.0,600.0
167205,6162.0,750.0,600.0
167206,5352.0,750.0,600.0
167207,4254.0,1500.0,600.0
167208,3967.0,750.0,600.0
167209,3891.0,750.0,600.0
167210,4136.0,0.0,600.0
167211,4071.0,0.0,0.0
167212,3945.0,0.0,0.0
167213,3954.0,0.0,0.0
167214,4050.0,0.0,0.0
167215,3350.0,1500.0,0.0
167216,3300.0,2550.0,0.0
167217,3425.0,4650.0,0.0
167218,3560.0,7450.0,0.0
167219,3410.0,4650.0,0.0
167220,3580.0,3350.0,0.0
167221,3255.0,3850.0,0.0
167222,3555.0,4500.0,0.0
167223,3630.0,3000.0,0.0
167224,3655.0,4250.0,0.0
167225,4306.0,2700.0,0.0
167226,6744.0,2800.0,600.0
167227,7325.0,4450.0,600.0
167228,6868.0,3750.0,600.0
167229,6101.0,750.0,600.0
167230,5038.0,750.0,600.0
167231,4550.0,350.0,600.0
167232,4328.0,0.0,600.0
167233,3658.0,350.0,600.0
167234,3834.0,750.0,600.0
167235,3836.0,0.0,0.0
167236,4082.0,750.0,0.0
167237,4113.0,0.0,0.0
167238,4155.0,0.0,0.0
167239,3470.0,3000.0,0.0
167240,3410.0,2950.0,0.0
167241,3515.0,4650.0,0.0
167242,3490.0,4700.0,0.0
167243,3485.0,3550.0,0.0
167244,3730.0,4450.0,0.0
167245,3500.0,3950.0,0.0
167246,3470.0,3750.0,0.0
167247,2940.0,5600.0,0.0
167248,3685.0,5800.0,0.0
167249,3797.0,4050.0,0.0
167250,6810.0,2450.0,600.0
167251,6964.0,4500.0,600.0
167252,6849.0,0.0,600.0
167253,5897.0,3000.0,600.0
167254,5548.0,950.0,600.0
167255,4663.0,0.0,600.0
167256,4097.0,0.0,600.0
167257,3914.0,0.0,600.0
167258,3812.0,1500.0,600.0
167259,3983.0,750.0,0.0
167260,4059.0,1500.0,0.0
167261,4155.0,0.0,0.0
167262,4014.0,0.0,0.0
167263,3800.0,3000.0,0.0
167264,3410.0,4300.0,0.0
167265,3135.0,6700.0,0.0
167266,3450.0,1500.0,0.0
167267,3730.0,2950.0,0.0
167268,3555.0,3000.0,0.0
167269,3355.0,4100.0,0.0
167270,3615.0,4100.0,0.0
167271,3245.0,4100.0,0.0
167272,3350.0,4800.0,0.0
167273,4391.0,4100.0,0.0
167274,7413.0,6900.0,600.0
167275,7362.0,2800.0,600.0
167276,7017.0,2250.0,600.0
167277,6033.0,750.0,600.0
167278,5237.0,200.0,600.0
167279,4776.0,750.0,600.0
167280,4122.0,0.0,600.0
167281,4131.0,750.0,600.0
167282,3797.0,0.0,600.0
167283,3713.0,1500.0,0.0
167284,4369.0,0.0,0.0
167285,4329.0,0.0,0.0
167286,4040.0,0.0,0.0
167287,2955.0,3750.0,0.0
167288,3355.0,2200.0,0.0
167289,3735.0,5900.0,0.0
167290,3515.0,3500.0,0.0
167291,3720.0,1850.0,0.0
167292,3320.0,3700.0,0.0
167293,3455.0,3200.0,0.0
167294,3485.0,2400.0,0.0
167295,3565.0,6900.0,0.0
167296,3375.0,3700.0,0.0
167297,3801.0,5400.0,0.0
167298,7232.0,3350.0,600.0
167299,7161.0,4700.0,600.0
167300,6995.0,750.0,600.0
167301,6113.0,2450.0,600.0
167302,5543.0,750.0,600.0
167303,4569.0,1500.0,600.0
167304,4207.0,0.0,600.0
167305,4249.0,0.0,600.0
167306,3857.0,0.0,600.0
167307,4400.0,750.0,0.0
167308,4120.0,0.0,0.0
167309,3582.0,0.0,0.0
167310,4368.0,750.0,0.0
167311,3385.0,5250.0,0.0
167312,3190.0,950.0,0.0
167313,3605.0,3750.0,0.0
167314,3165.0,6300.0,0.0
167315,3515.0,2950.0,0.0
167316,3205.0,5550.0,0.0
167317,3635.0,6400.0,0.0
167318,3585.0,7300.0,0.0
167319,3750.0,5000.0,0.0
167320,3710.0,2950.0,0.0
167321,3999.0,4300.0,0.0
167322,6671.0,3950.0,600.0
167323,7155.0,1500.0,600.0
167324,7284.0,3950.0,600.0
167325,5774.0,750.0,600.0
167326,5504.0,750.0,600.0
167327,4883.0,750.0,600.0
167328,3881.0,750.0,600.0
167329,3831.0,1450.0,600.0
167330,4126.0,0.0,600.0
167331,4158.0,0.0,0.0
167332,4232.0,0.0,0.0
167333,3915.0,0.0,0.0
167334,4136.0,0.0,0.0
167335,3605.0,4100.0,0.0
167336,3285.0,2650.0,0.0
167337,3620.0,5050.0,0.0
167338,3665.0,4450.0,0.0
167339,3170.0,4300.0,0.0
167340,3610.0,3750.0,0.0
167341,3510.0,2450.0,0.0
167342,3410.0,3500.0,0.0
167343,3405.0,4850.0,0.0
167344,3540.0,2950.0,0.0
167345,4444.0,5350.0,0.0
167346,7203.0,3200.0,600.0
167347,7307.0,3350.0,600.0
167348,6733.0,950.0,600.0
167349,6158.0,1500.0,600.0
167350,5718.0,750.0,600.0
167351,4672.0,0.0,600.0
167352,3921.0,0.0,600.0
167353,4178.0,0.0,600.0
167354,4046.0,0.0,600.0
167355,3841.0,0.0,0.0
167356,4035.0,0.0,0.0
167357,4289.0,750.0,0.0
167358,4182.0,0.0,0.0
167359,3365.0,3350.0,0.0
167360,3405.0,6350.0,0.0
167361,3655.0,2950.0,0.0
167362,3290.0,5000.0,0.0
167363,2965.0,5400.0,0.0
167364,3380.0,4450.0,0.0
167365,3380.0,1850.0,0.0
167366,3590.0,5400.0,0.0
167367,3475.0,4800.0,0.0
167368,3165.0,5750.0,0.0
167369,4437.0,3350.0,0.0
167370,6770.0,5250.0,600.0
167371,7435.0,3950.0,600.0
167372,7027.0,3750.0,600.0
167373,5995.0,1500.0,600.0
167374,5478.0,750.0,600.0
167375,4635.0,750.0,600.0
167376,4108.0,0.0,600.0
167377,4136.0,750.0,600.0
167378,4338.0,750.0,600.0
167379,3965.0,750.0,0.0
167380,4491.0,0.0,0.0
167381,4234.0,0.0,0.0
167382,4072.0,750.0,0.0
167383,3720.0,2250.0,0.0
167384,3495.0,2050.0,0.0
167385,3590.0,5950.0,0.0
167386,3415.0,2800.0,0.0
167387,3415.0,3550.0,0.0
167388,3655.0,4450.0,0.0
167389,3440.0,4250.0,0.0
167390,3800.0,2200.0,0.0
167391,3675.0,4100.0,0.0
167392,3595.0,5150.0,0.0
167393,4238.0,3550.0,0.0
167394,7139.0,6150.0,600.0
167395,6883.0,3200.0,600.0
167396,7112.0,1500.0,600.0
167397,6184.0,1500.0,600.0
167398,5458.0,1500.0,600.0
167399,4495.0,0.0,600.0
167400,4128.0,0.0,600.0
167401,4438.0,750.0,600.0
167402,4525.0,0.0,600.0
167403,3721.0,0.0,0.0
167404,4219.0,0.0,0.0
167405,4297.0,0.0,0.0
167406,4146.0,750.0,0.0
167407,3805.0,2250.0,0.0
167408,3750.0,3700.0,0.0
167409,3220.0,3200.0,0.0
167410,3790.0,3700.0,0.0
167411,3710.0,3700.0,0.0
167412,3555.0,4500.0,0.0
167413,3415.0,3950.0,0.0
167414,3300.0,6100.0,0.0
167415,3495.0,3650.0,0.0
167416,3500.0,4500.0,0.0
167417,3515.0,5600.0,0.0
167418,7383.0,2250.0,600.0
167419,7335.0,4700.0,600.0
167420,6968.0,2450.0,600.0
167421,6141.0,750.0,600.0
167422,5628.0,750.0,600.0
167423,4654.0,750.0,600.0
167424,3839.0,0.0,600.0
167425,4194.0,0.0,600.0
167426,4043.0,750.0,600.0
167427,4074.0,0.0,0.0
167428,4030.0,0.0,0.0
167429,4253.0,0.0,0.0
167430,4135.0,0.0,0.0
167431,3465.0,750.0,0.0
167432,3280.0,3550.0,0.0
167433,3545.0,3950.0,0.0
167434,3795.0,4500.0,0.0
167435,3905.0,3950.0,0.0
167436,3535.0,4850.0,0.0
167437,3545.0,3500.0,0.0
167438,3950.0,1650.0,0.0
167439,3370.0,3300.0,0.0
167440,3455.0,6850.0,0.0
167441,4215.0,3700.0,0.0
167442,6869.0,5200.0,600.0
167443,7028.0,1700.0,600.0
167444,6912.0,3000.0,600.0
167445,5689.0,750.0,600.0
167446,5157.0,0.0,600.0
167447,4481.0,750.0,600.0
167448,3921.0,0.0,600.0
167449,4125.0,1500.0,600.0
167450,4055.0,0.0,600.0
167451,3744.0,0.0,0.0
167452,4063.0,0.0,0.0
167453,3862.0,1500.0,0.0
167454,4420.0,0.0,0.0
167455,3555.0,1500.0,0.0
167456,3485.0,3550.0,0.0
167457,3450.0,1700.0,0.0
167458,3475.0,3750.0,0.0
167459,3550.0,5050.0,0.0
167460,3450.0,4450.0,0.0
167461,3675.0,3550.0,0.0
167462,3150.0,5550.0,0.0
167463,3775.0,3500.0,0.0
167464,3225.0,5350.0,0.0
167465,3981.0,4100.0,0.0
167466,6718.0,2600.0,600.0
167467,7165.0,3000.0,600.0
167468,6917.0,750.0,600.0
167469,6032.0,750.0,600.0
167470,5137.0,750.0,600.0
167471,5016.0,0.0,600.0
167472,3923.0,750.0,600.0
167473,3990.0,0.0,600.0
167474,4185.0,750.0,600.0
167475,3978.0,0.0,0.0
167476,4046.0,0.0,0.0
167477,4369.0,750.0,0.0
167478,4086.0,350.0,0.0
167479,3525.0,3750.0,0.0
167480,3515.0,4850.0,0.0
167481,3580.0,3000.0,0.0
167482,3675.0,2750.0,0.0
167483,3550.0,3550.0,0.0
167484,3305.0,2650.0,0.0
167485,3325.0,3700.0,0.0
167486,3555.0,3300.0,0.0
167487,3680.0,4650.0,0.0
167488,3485.0,4800.0,0.0
167489,4040.0,5000.0,0.0
167490,7366.0,2450.0,600.0
167491,6972.0,1700.0,600.0
167492,7472.0,3000.0,600.0
167493,5887.0,2250.0,600.0
167494,5645.0,0.0,600.0
167495,4508.0,0.0,600.0
167496,3926.0,0.0,600.0
167497,3927.0,0.0,600.0
167498,4244.0,750.0,600.0
167499,4085.0,0.0,0.0
167500,4051.0,0.0,0.0
167501,3985.0,750.0,0.0
167502,4039.0,0.0,0.0
167503,3435.0,950.0,0.0
167504,3665.0,1850.0,0.0
167505,3385.0,4450.0,0.0
167506,3475.0,5400.0,0.0
167507,3650.0,3550.0,0.0
167508,3550.0,1650.0,0.0
167509,3540.0,3000.0,0.0
167510,3320.0,2950.0,0.0
167511,3680.0,4250.0,0.0
167512,3655.0,6300.0,0.0
167513,3880.0,5550.0,0.0
167514,7322.0,2000.0,600.0
167515,7154.0,3000.0,600.0
167516,7150.0,1700.0,600.0
167517,6068.0,750.0,600.0
167518,5715.0,0.0,600.0
167519,4908.0,750.0,600.0
167520,3932.0,750.0,600.0
167521,4132.0,750.0,600.0
167522,4103.0,0.0,600.0
167523,4123.0,1500.0,0.0
167524,3854.0,0.0,0.0
167525,3683.0,0.0,0.0
167526,4393.0,0.0,0.0
167527,3335.0,3000.0,0.0
167528,3355.0,1850.0,0.0
167529,3895.0,3950.0,0.0
167530,3365.0,5350.0,0.0
167531,3390.0,4850.0,0.0
167532,3635.0,1500.0,0.0
167533,3655.0,3900.0,0.0
167534,3335.0,4650.0,0.0
167535,3835.0,3550.0,0.0
167536,3760.0,3500.0,0.0
167537,4087.0,3200.0,0.0
167538,6663.0,1700.0,600.0
167539,7084.0,2450.0,600.0
167540,7166.0,750.0,600.0
167541,5933.0,1500.0,600.0
167542,5173.0,1500.0,600.0
167543,5098.0,750.0,600.0
167544,4113.0,750.0,600.0
167545,3855.0,750.0,600.0
167546,4094.0,0.0,600.0
167547,3793.0,0.0,0.0
167548,4091.0,0.0,0.0
167549,3949.0,0.0,0.0
167550,3902.0,0.0,0.0
167551,3555.0,3750.0,0.0
167552,3530.0,3550.0,0.0
167553,3720.0,2050.0,0.0
167554,3925.0,4250.0,0.0
167555,3785.0,3650.0,0.0
167556,3600.0,3550.0,0.0
167557,3540.0,5200.0,0.0
167558,3370.0,5450.0,0.0
167559,3710.0,5950.0,0.0
167560,3670.0,6100.0,0.0
167561,3941.0,6000.0,0.0
167562,6602.0,4100.0,600.0
167563,7553.0,1700.0,600.0
167564,6983.0,3350.0,600.0
167565,6026.0,3000.0,600.0
167566,5554.0,0.0,600.0
167567,5220.0,1500.0,600.0
167568,3777.0,0.0,600.0
167569,4183.0,0.0,600.0
167570,3900.0,750.0,600.0
167571,4181.0,750.0,0.0
167572,4113.0,750.0,0.0
167573,4338.0,750.0,0.0
167574,4259.0,750.0,0.0
167575,3355.0,3750.0,0.0
167576,3515.0,3550.0,0.0
167577,3720.0,2750.0,0.0
167578,3665.0,3900.0,0.0
167579,3540.0,4200.0,0.0
167580,3520.0,2200.0,0.0
167581,3605.0,5950.0,0.0
167582,3480.0,5550.0,0.0
167583,3370.0,5200.0,0.0
167584,3700.0,2600.0,0.0
167585,4156.0,4450.0,0.0
167586,7456.0,3350.0,600.0
167587,7019.0,3200.0,600.0
167588,7212.0,3750.0,600.0
167589,5902.0,2050.0,600.0
167590,5354.0,750.0,600.0
167591,4737.0,0.0,600.0
167592,4068.0,0.0,600.0
167593,3830.0,0.0,600.0
167594,3893.0,0.0,600.0
167595,3944.0,0.0,0.0
167596,3951.0,0.0,0.0
167597,3871.0,0.0,0.0
167598,3621.0,750.0,0.0
167599,3445.0,750.0,0.0
167600,3550.0,4300.0,0.0
167601,3560.0,4300.0,0.0
167602,3500.0,6100.0,0.0
167603,3895.0,4100.0,0.0
167604,3535.0,2550.0,0.0
167605,3605.0,3350.0,0.0
167606,3510.0,3000.0,0.0
167607,3345.0,4250.0,0.0
167608,3635.0,4250.0,0.0
167609,4251.0,4100.0,0.0
167610,6884.0,6000.0,600.0
167611,6907.0,4150.0,600.0
167612,7121.0,3000.0,600.0
167613,6207.0,2200.0,600.0
167614,5642.0,1500.0,600.0
167615,4991.0,0.0,600.0
167616,3978.0,0.0,600.0
167617,3926.0,750.0,600.0
167618,4387.0,1300.0,600.0
167619,3877.0,0.0,0.0
167620,4132.0,750.0,0.0
167621,4073.0,0.0,0.0
167622,4369.0,0.0,0.0
167623,3530.0,3000.0,0.0
167624,3445.0,4050.0,0.0
167625,3850.0,6000.0,0.0
167626,3705.0,2800.0,0.0
167627,3900.0,2200.0,0.0
167628,3645.0,3000.0,0.0
167629,3330.0,2400.0,0.0
167630,3700.0,2600.0,0.0
167631,3425.0,3550.0,0.0
167632,3735.0,5150.0,0.0
167633,3920.0,6300.0,0.0
167634,7148.0,3550.0,600.0
167635,7445.0,1900.0,600.0
167636,7205.0,1500.0,600.0
167637,6587.0,0.0,600.0
167638,5297.0,2250.0,600.0
167639,4955.0,750.0,600.0
167640,4284.0,750.0,600.0
167641,4103.0,0.0,600.0
167642,3894.0,1500.0,600.0
167643,4354.0,750.0,0.0
167644,4014.0,750.0,0.0
167645,4391.0,0.0,0.0
167646,4053.0,0.0,0.0
167647,3595.0,3000.0,0.0
167648,3330.0,3700.0,0.0
167649,3440.0,4100.0,0.0
167650,3240.0,3600.0,0.0
167651,3360.0,4800.0,0.0
167652,3535.0,4300.0,0.0
167653,3385.0,3750.0,0.0
167654,3875.0,2800.0,0.0
167655,3415.0,3150.0,0.0
167656,3530.0,7450.0,0.0
167657,3834.0,5000.0,0.0
167658,6777.0,3550.0,600.0
167659,6726.0,1700.0,600.0
167660,7661.0,1500.0,600.0
167661,6337.0,750.0,600.0
167662,5167.0,750.0,600.0
167663,4560.0,0.0,600.0
167664,3841.0,0.0,600.0
167665,4288.0,0.0,600.0
167666,4216.0,0.0,600.0
167667,4513.0,0.0,0.0
167668,4117.0,750.0,0.0
167669,3627.0,750.0,0.0
167670,4157.0,0.0,0.0
167671,3335.0,1500.0,0.0
167672,3580.0,4300.0,0.0
167673,3570.0,4100.0,0.0
167674,3510.0,3900.0,0.0
167675,3480.0,5750.0,0.0
167676,3490.0,350.0,0.0
167677,3450.0,2250.0,0.0
167678,3555.0,5450.0,0.0
167679,3865.0,2650.0,0.0
167680,3575.0,7100.0,0.0
167681,3762.0,3900.0,0.0
167682,6667.0,3750.0,600.0
167683,7345.0,2650.0,600.0
167684,7596.0,2450.0,600.0
167685,6171.0,3000.0,600.0
167686,5469.0,200.0,600.0
167687,4644.0,0.0,600.0
167688,4188.0,750.0,600.0
167689,4027.0,0.0,600.0
167690,4413.0,750.0,600.0
167691,3899.0,0.0,0.0
167692,4101.0,0.0,0.0
167693,4031.0,1500.0,0.0
167694,3797.0,0.0,0.0
167695,3330.0,2250.0,0.0
167696,3570.0,3950.0,0.0
167697,3600.0,3150.0,0.0
167698,3760.0,5200.0,0.0
167699,3545.0,3750.0,0.0
167700,3480.0,4100.0,0.0
167701,3850.0,4850.0,0.0
167702,3305.0,8000.0,0.0
167703,3790.0,5400.0,0.0
167704,3635.0,4050.0,0.0
167705,4082.0,3900.0,0.0
167706,6724.0,3750.0,600.0
167707,7246.0,4150.0,600.0
167708,7264.0,750.0,600.0
167709,6162.0,1500.0,600.0
167710,5662.0,0.0,600.0
167711,4780.0,0.0,600.0
167712,4244.0,0.0,600.0
167713,4080.0,0.0,600.0
167714,3826.0,0.0,600.0
167715,4386.0,1100.0,0.0
167716,4064.0,0.0,0.0
167717,3922.0,1500.0,0.0
167718,3839.0,750.0,0.0
167719,3205.0,2250.0,0.0
167720,3860.0,2050.0,0.0
167721,3410.0,4800.0,0.0
167722,3445.0,3950.0,0.0
167723,3380.0,3900.0,0.0
167724,3305.0,3000.0,0.0
167725,3530.0,2050.0,0.0
167726,3635.0,3700.0,0.0
167727,3535.0,4250.0,0.0
167728,3725.0,5550.0,0.0
167729,3937.0,5350.0,0.0
167730,6518.0,5850.0,600.0
167731,7102.0,2050.0,600.0
167732,7138.0,1500.0,600.0
167733,5867.0,1300.0,600.0
167734,5593.0,1500.0,600.0
167735,4829.0,0.0,600.0
167736,3985.0,0.0,600.0
167737,4249.0,0.0,600.0
167738,4046.0,0.0,600.0
167739,4042.0,0.0,0.0
167740,4153.0,750.0,0.0
167741,4253.0,0.0,0.0
167742,4324.0,0.0,0.0
167743,4020.0,3000.0,0.0
167744,3885.0,2050.0,0.0
167745,3720.0,4100.0,0.0
167746,3710.0,3950.0,0.0
167747,3420.0,4500.0,0.0
167748,3570.0,1700.0,0.0
167749,3530.0,3200.0,0.0
167750,3590.0,4450.0,0.0
167751,3495.0,3350.0,0.0
167752,3230.0,3900.0,0.0
167753,3994.0,4300.0,0.0
167754,7078.0,3550.0,600.0
167755,6634.0,4150.0,600.0
167756,7297.0,2450.0,600.0
167757,6533.0,1100.0,600.0
167758,5492.0,750.0,600.0
167759,4851.0,0.0,600.0
167760,3787.0,0.0,600.0
167761,4142.0,0.0,600.0
167762,4214.0,0.0,600.0
167763,4250.0,0.0,0.0
167764,3950.0,0.0,0.0
167765,3816.0,0.0,0.0
167766,4026.0,0.0,0.0
167767,3675.0,2250.0,0.0
167768,3325.0,4100.0,0.0
167769,3575.0,3750.0,0.0
167770,3250.0,3750.0,0.0
167771,3280.0,4250.0,0.0
167772,3595.0,4850.0,0.0
167773,3465.0,7300.0,0.0
167774,3615.0,6300.0,0.0
167775,3635.0,3550.0,0.0
167776,3595.0,4850.0,0.0
167777,4475.0,5950.0,0.0
167778,6620.0,1850.0,600.0
167779,6984.0,2200.0,600.0
167780,7206.0,3350.0,600.0
167781,6259.0,950.0,600.0
167782,5861.0,0.0,600.0
167783,4851.0,0.0,600.0
167784,3919.0,950.0,600.0
167785,4220.0,750.0,600.0
167786,3965.0,750.0,600.0
167787,4176.0,750.0,0.0
167788,4229.0,750.0,0.0
167789,4127.0,750.0,0.0
167790,4152.0,200.0,0.0
167791,3710.0,1850.0,0.0
167792,3680.0,3550.0,0.0
167793,3970.0,4100.0,0.0
167794,3490.0,3550.0,0.0
167795,3400.0,2800.0,0.0
167796,3650.0,5050.0,0.0
167797,3520.0,3750.0,0.0
167798,3795.0,2750.0,0.0
167799,3815.0,5450.0,0.0
167800,3765.0,5600.0,0.0
167801,4055.0,5800.0,0.0
167802,6631.0,4150.0,600.0
167803,7207.0,950.0,600.0
167804,7121.0,1500.0,600.0
167805,6192.0,2250.0,600.0
167806,5725.0,1500.0,600.0
167807,4750.0,750.0,600.0
167808,3976.0,0.0,600.0
167809,4341.0,950.0,600.0
167810,4094.0,750.0,600.0
167811,4419.0,0.0,0.0
167812,3933.0,750.0,0.0
167813,4095.0,750.0,0.0
167814,4011.0,0.0,0.0
167815,3725.0,3000.0,0.0
167816,3620.0,3550.0,0.0
167817,3290.0,7000.0,0.0
167818,3735.0,6500.0,0.0
167819,3600.0,4100.0,0.0
167820,3220.0,4850.0,0.0
167821,3740.0,4850.0,0.0
167822,3760.0,7050.0,0.0
167823,3565.0,4450.0,0.0
167824,3510.0,4250.0,0.0
167825,3658.0,6000.0,0.0
167826,7013.0,2450.0,600.0
167827,7221.0,3750.0,600.0
167828,7453.0,2250.0,600.0
167829,6273.0,1850.0,600.0
167830,5598.0,0.0,600.0
167831,4831.0,750.0,600.0
167832,4121.0,750.0,600.0
167833,4339.0,750.0,600.0
167834,4318.0,1500.0,600.0
167835,4262.0,0.0,0.0
167836,4284.0,0.0,0.0
167837,4095.0,750.0,0.0
167838,4243.0,0.0,0.0
167839,3650.0,1500.0,0.0
167840,3660.0,1800.0,0.0
167841,3755.0,4050.0,0.0
167842,3430.0,4050.0,0.0
167843,3500.0,4450.0,0.0
167844,3685.0,1850.0,0.0
167845,3700.0,5950.0,0.0
167846,3430.0,5400.0,0.0
167847,3965.0,2050.0,0.0
167848,3895.0,3900.0,0.0
167849,4018.0,5750.0,0.0
167850,6984.0,2450.0,600.0
167851,7495.0,4900.0,600.0
167852,7496.0,1500.0,600.0
167853,6318.0,750.0,600.0
167854,5396.0,1100.0,600.0
167855,4917.0,0.0,600.0
167856,3908.0,0.0,600.0
167857,4114.0,750.0,600.0
167858,4431.0,0.0,600.0
167859,4195.0,750.0,0.0
167860,4418.0,0.0,0.0
167861,3910.0,0.0,0.0
167862,4123.0,750.0,0.0
167863,3595.0,1500.0,0.0
167864,3415.0,5050.0,0.0
167865,3500.0,5900.0,0.0
167866,3525.0,3550.0,0.0
167867,3690.0,4500.0,0.0
167868,3410.0,3700.0,0.0
167869,3835.0,3400.0,0.0
167870,3630.0,5650.0,0.0
167871,3395.0,6850.0,0.0
167872,3515.0,4450.0,0.0
167873,4211.0,5350.0,0.0
167874,6811.0,2950.0,600.0
167875,7285.0,3950.0,600.0
167876,7037.0,1500.0,600.0
